"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57743839";"01";"2219670";"";"";"53219";"30";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T2345 (16/09/2024 - 01/02/2025)";"0";"20";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57743839";"01";"1065200";"";"";"53219";"30";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T2345 (16/09/2024 - 01/02/2025)";"0";"20";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57743840";"01";"2221343";"";"";"53225";"60";"GRADUAÇÃO";"Campus Central";"2H1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6N1234 (16/09/2024 - 01/02/2025)";"58";"20";"REGULAR";"false";"2025/02/03 16:01:39.988000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57743841";"03";"1755308";"";"";"77517";"30";"GRADUAÇÃO";"Campus Central";"SALA 1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T56 (16/09/2024 - 01/02/2025)";"173";"80";"REGULAR";"false";"2025/01/31 17:52:23.000000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57743842";"04";"1319338";"";"";"77517";"30";"GRADUAÇÃO";"Campus Central";"SALA 1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2N12 (16/09/2024 - 01/02/2025)";"83";"80";"REGULAR";"false";"2025/01/31 13:01:10.894000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57743843";"05";"1319338";"";"";"77517";"30";"GRADUAÇÃO";"Campus Central";"SALA 1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2N34 (16/09/2024 - 01/02/2025)";"35";"80";"REGULAR";"false";"2025/01/31 12:59:57.795000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57743844";"01";"1214075";"";"";"72806";"45";"GRADUAÇÃO";"Campus Central";"DENF";"2024";"2";"2024/09/20 00:00:00.000";"2024/12/20 00:00:00.000";"6T2345 (20/09/2024 - 20/12/2024)";"41";"40";"REGULAR";"false";"2025/01/27 10:00:59.167000000";"false";"";"61";"CONSOLIDADA";"";"Presencial"
"57743845";"01";"1107727";"";"";"53226";"60";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T2345 (16/09/2024 - 01/02/2025)";"0";"20";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57743846";"01";"1543250";"";"";"62750";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco BSI - Laboratório II";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24M34 (16/09/2024 - 01/02/2025)";"5";"25";"REGULAR";"false";"2025/02/01 19:59:37.000000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57743847";"01";"1997204";"";"";"53216";"60";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T2345 (16/09/2024 - 01/02/2025)";"0";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57743848";"01";"1808127";"";"";"77571";"60";"GRADUAÇÃO";"Campus Central";"AUDITÓRIO C";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"46T34 (16/09/2024 - 01/02/2025)";"8";"60";"REGULAR";"false";"2025/01/31 18:42:22.765000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743849";"01";"2669476";"";"";"62768";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco BSI - Laboratório III";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"23M56 (16/09/2024 - 01/02/2025)";"11";"50";"REGULAR";"false";"2025/01/31 18:48:54.246000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57743850";"01";"3351562";"";"";"66026";"12";"GRADUAÇÃO";"Campus Central";"Sala multimeios II (Prédio Adm. do CE)";"2024";"2";"2024/09/16 00:00:00.000";"2025/01/17 00:00:00.000";"2T3456 (16/09/2024 - 18/10/2024),  2T3456 (28/10/2024 - 17/01/2025)";"4";"55";"REGULAR";"false";"2025/01/29 11:08:25.246000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57743850";"01";"3351562";"";"";"66026";"40";"GRADUAÇÃO";"Campus Central";"Sala multimeios II (Prédio Adm. do CE)";"2024";"2";"2024/09/16 00:00:00.000";"2025/01/17 00:00:00.000";"2T3456 (16/09/2024 - 18/10/2024),  2T3456 (28/10/2024 - 17/01/2025)";"4";"55";"REGULAR";"false";"2025/01/29 11:08:25.246000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57743851";"02";"2883214";"";"";"66026";"26";"GRADUAÇÃO";"Campus Central";"Sala 303 - CE/UFRN";"2024";"2";"2024/09/16 00:00:00.000";"2025/01/17 00:00:00.000";"4N1234 (16/09/2024 - 18/10/2024),  4N1234 (28/10/2024 - 17/01/2025)";"7";"56";"REGULAR";"false";"2025/01/30 23:26:01.739000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57743851";"02";"2883214";"";"";"66026";"26";"GRADUAÇÃO";"Campus Central";"Sala 303 - CE/UFRN";"2024";"2";"2024/09/16 00:00:00.000";"2025/01/17 00:00:00.000";"4N1234 (16/09/2024 - 18/10/2024),  4N1234 (28/10/2024 - 17/01/2025)";"7";"56";"REGULAR";"false";"2025/01/30 23:26:01.739000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57743852";"01";"2219670";"";"";"53223";"60";"GRADUAÇÃO";"Campus Central";"2H1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N1234 (16/09/2024 - 01/02/2025)";"7";"42";"REGULAR";"false";"2025/01/29 12:35:46.249000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57743853";"01";"12746";"";"";"75728";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco B sala 04";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"45M12 (16/09/2024 - 01/02/2025)";"12";"50";"REGULAR";"false";"2025/01/27 16:21:09.181000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57743854";"01";"1279611";"";"";"932151";"30";"TÉCNICO";"";"Sala 03";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T56 (16/09/2024 - 01/02/2025)";"8";"7";"REGULAR";"false";"2025/02/01 09:25:52.360000000";"false";"";"12";"CONSOLIDADA";"";"Presencial"
"57743855";"01";"1066375";"";"";"53188";"60";"GRADUAÇÃO";"Campus Central";"2H2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4N1234 (16/09/2024 - 01/02/2025)";"31";"40";"REGULAR";"false";"2025/02/01 12:46:19.799000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57743856";"01";"1066375";"";"";"53192";"60";"GRADUAÇÃO";"Campus Central";"2H3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N1234 (16/09/2024 - 01/02/2025)";"24";"40";"REGULAR";"false";"2025/01/31 12:28:53.917000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743857";"02";"2720574";"";"";"62761";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco D sala 01";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"25T34 4T56 (16/09/2024 - 29/09/2024),  25T34 4T56 (30/10/2024 - 01/02/2025)";"44";"50";"REGULAR";"false";"2025/01/23 16:08:21.666000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743858";"01";"1046384";"";"";"53195";"60";"GRADUAÇÃO";"Campus Central";"2H3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4N1234 (16/09/2024 - 01/02/2025)";"25";"40";"REGULAR";"false";"2025/02/01 23:23:00.609000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57743859";"01";"1066375";"";"";"53202";"100";"GRADUAÇÃO";"Campus Central";"2H4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"7M456  6N1234 (16/09/2024 - 01/02/2025)";"30";"40";"REGULAR";"false";"2025/02/02 14:37:51.871000000";"false";"";"123";"CONSOLIDADA";"";"Presencial"
"57743860";"01";"1971244";"";"";"53182";"100";"GRADUAÇÃO";"Campus Central";"2H1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"7M123  2N1234 (16/09/2024 - 01/02/2025)";"2";"40";"REGULAR";"false";"2025/02/02 06:43:33.492000000";"false";"";"127";"CONSOLIDADA";"";"Presencial"
"57743861";"01";"2356376";"";"";"53222";"60";"GRADUAÇÃO";"Campus Central";"2G5";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5N1234 (16/09/2024 - 01/02/2025)";"30";"30";"REGULAR";"false";"2025/02/02 12:16:26.624000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743862";"01";"2356376";"";"";"53201";"100";"GRADUAÇÃO";"Campus Central";"2H4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"7T456  4N1234 (16/09/2024 - 01/02/2025)";"26";"40";"REGULAR";"false";"2025/02/02 12:10:26.247000000";"false";"";"123";"CONSOLIDADA";"";"Presencial"
"57743863";"01";"1721652";"";"";"71951";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco BSI - Laboratório I";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M34 (16/09/2024 - 01/02/2025)";"7";"25";"REGULAR";"false";"2025/02/01 15:41:32.984000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743864";"01";"1804888";"";"";"66456";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco de laboratórios - LABEPI";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M23 (16/09/2024 - 01/02/2025)";"5";"10";"REGULAR";"false";"2025/02/01 15:57:43.188000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743865";"01";"1196714";"";"";"70879";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco D sala 05";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T12 5T34 (16/09/2024 - 01/02/2025)";"45";"50";"REGULAR";"false";"2025/01/29 11:39:32.057000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57743866";"01";"1971244";"";"";"53207";"60";"GRADUAÇÃO";"Campus Central";"A definir";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N1234 (16/09/2024 - 01/02/2025)";"0";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57743867";"01";"3429507";"";"";"53197";"60";"GRADUAÇÃO";"Campus Central";"2H4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N1234 (16/09/2024 - 01/02/2025)";"25";"40";"REGULAR";"false";"2025/01/31 10:58:44.044000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743868";"01";"3474916";"";"";"70264";"30";"STRICTO SENSU";"";"Sala 2 - NESC/DSC";"2024";"2";"2024/09/23 00:00:00.000";"2024/09/27 00:00:00.000";"23456T123456 (23/09/2024 - 27/09/2024)";"17";"17";"REGULAR";"false";"2024/12/09 21:51:58.961000000";"false";"";"24";"CONSOLIDADA";"";"Presencial"
"57743869";"01";"1804888";"";"";"62794";"60";"GRADUAÇÃO";"Campus Caicó";"Bloco BSI - Laboratório II";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M45 (16/09/2024 - 01/02/2025)";"11";"25";"REGULAR";"false";"2025/02/01 16:03:16.533000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743870";"03";"1145906";"";"";"2049256";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35N34 (16/09/2024 - 01/02/2025)";"33";"45";"REGULAR";"false";"2025/02/01 08:50:26.141000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57743871";"01";"346335";"";"";"2049700";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"46";"50";"REGULAR";"false";"2025/01/30 17:02:43.908000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743873";"01";"1308779";"";"";"67575";"110";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T34 5T1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3T34 5T1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3T34 5T1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3T34 5T1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3T34 5T1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3T34 5T1234 (28/10/2024 - 01/02/2025)";"6";"76";"REGULAR";"false";"2025/02/01 11:09:21.184000000";"false";"";"118";"CONSOLIDADA";"";"Presencial"
"57743873";"01";"6347581";"";"";"67575";"55";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T34 5T1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3T34 5T1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3T34 5T1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3T34 5T1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3T34 5T1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3T34 5T1234 (28/10/2024 - 01/02/2025)";"6";"76";"REGULAR";"false";"2025/02/01 11:09:21.184000000";"false";"";"118";"CONSOLIDADA";"";"Presencial"
"57743873";"01";"2758574";"";"";"67575";"40";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T34 5T1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3T34 5T1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3T34 5T1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3T34 5T1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3T34 5T1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3T34 5T1234 (28/10/2024 - 01/02/2025)";"6";"76";"REGULAR";"false";"2025/02/01 11:09:21.184000000";"false";"";"118";"CONSOLIDADA";"";"Presencial"
"57743873";"01";"2621706";"";"";"67575";"15";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3T34 5T1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3T34 5T1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3T34 5T1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3T34 5T1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3T34 5T1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3T34 5T1234 (28/10/2024 - 01/02/2025)";"6";"76";"REGULAR";"false";"2025/02/01 11:09:21.184000000";"false";"";"118";"CONSOLIDADA";"";"Presencial"
"57743874";"01";"1108747";"";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M12 (16/09/2024 - 01/02/2025)";"17";"50";"REGULAR";"false";"2025/02/01 17:34:30.967000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743875";"02";"3427913";"";"";"67575";"30";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N12 5N1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3N12 5N1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3N12 5N1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3N12 5N1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3N12 5N1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3N12 5N1234 (28/10/2024 - 01/02/2025)";"7";"71";"REGULAR";"false";"2025/02/02 20:54:28.800000000";"false";"";"104";"CONSOLIDADA";"";"Presencial"
"57743875";"02";"1524290";"";"";"67575";"30";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N12 5N1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3N12 5N1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3N12 5N1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3N12 5N1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3N12 5N1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3N12 5N1234 (28/10/2024 - 01/02/2025)";"7";"71";"REGULAR";"false";"2025/02/02 20:54:28.800000000";"false";"";"104";"CONSOLIDADA";"";"Presencial"
"57743875";"02";"4881313";"";"";"67575";"110";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N12 5N1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3N12 5N1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3N12 5N1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3N12 5N1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3N12 5N1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3N12 5N1234 (28/10/2024 - 01/02/2025)";"7";"71";"REGULAR";"false";"2025/02/02 20:54:28.800000000";"false";"";"104";"CONSOLIDADA";"";"Presencial"
"57743875";"02";"6347581";"";"";"67575";"50";"GRADUAÇÃO";"Campus Central";"Setor II, Bloco I, Sala 7";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"3N12 5N1234 (16/09/2024 - 27/09/2024), 7M2345 (28/09/2024 - 28/09/2024),  3N12 5N1234 (30/09/2024 - 04/10/2024), 7M2345 (05/10/2024 - 05/10/2024),  3N12 5N1234 (07/10/2024 - 11/10/2024), 7M2345 (12/10/2024 - 12/10/2024),  3N12 5N1234 (14/10/2024 - 18/10/2024), 7M2345 (19/10/2024 - 19/10/2024),  3N12 5N1234 (21/10/2024 - 25/10/2024), 7M2345 (26/10/2024 - 26/10/2024),  3N12 5N1234 (28/10/2024 - 01/02/2025)";"7";"71";"REGULAR";"false";"2025/02/02 20:54:28.800000000";"false";"";"104";"CONSOLIDADA";"";"Presencial"
"57743876";"02";"1859346";"";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"36";"43";"REGULAR";"false";"2025/02/02 12:37:13.621000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743877";"03";"1108747";"";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24M12 (16/09/2024 - 01/02/2025)";"13";"55";"REGULAR";"false";"2025/02/01 17:46:56.892000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57743878";"04";"1530500";"";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T34 (16/09/2024 - 01/02/2025)";"52";"55";"REGULAR";"false";"2025/02/01 08:46:50.370000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57743879";"05";"";"71189";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"46N12 (16/09/2024 - 01/02/2025)";"26";"60";"REGULAR";"false";"2025/01/31 21:01:51.231000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743880";"06";"350633";"";"";"25792";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35T56 (16/09/2024 - 01/02/2025)";"30";"45";"REGULAR";"false";"2025/01/31 19:55:12.792000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743881";"01";"2784359";"";"";"51358";"60";"GRADUAÇÃO";"Campus Caicó";"SALA A1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T3456 (16/09/2024 - 01/02/2025)";"45";"50";"REGULAR";"false";"2025/01/29 17:12:31.583000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743882";"01";"3432935";"";"";"74626";"60";"GRADUAÇÃO";"Campus Currais Novos";"FELCS";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4T456  4N1234 (16/09/2024 - 01/02/2025)";"1";"45";"REGULAR";"false";"2025/02/01 20:39:42.749000000";"false";"";"120";"CONSOLIDADA";"";"Presencial"
"57743883";"01";"1448916";"";"";"51359";"30";"GRADUAÇÃO";"Campus Caicó";"SALA A1";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"5T56 (16/09/2024 - 01/02/2025)";"51";"50";"REGULAR";"false";"2025/01/31 09:10:04.495000000";"false";"";"42";"CONSOLIDADA";"";"Presencial"
"57743884";"01";"3392432";"";"";"54238";"10";"GRADUAÇÃO";"Campus Central";"Sala 02, 4º subsolo HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M34 (16/09/2024 - 01/02/2025)";"52";"54";"REGULAR";"false";"2025/01/30 14:08:18.175000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57743884";"01";"3053736";"";"";"54238";"10";"GRADUAÇÃO";"Campus Central";"Sala 02, 4º subsolo HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M34 (16/09/2024 - 01/02/2025)";"52";"54";"REGULAR";"false";"2025/01/30 14:08:18.175000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57743884";"01";"1445481";"";"";"54238";"10";"GRADUAÇÃO";"Campus Central";"Sala 02, 4º subsolo HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"2M34 (16/09/2024 - 01/02/2025)";"52";"54";"REGULAR";"false";"2025/01/30 14:08:18.175000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57743885";"01";"2685063";"";"";"41468";"60";"GRADUAÇÃO";"Campus Central";"Sala 3B4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M34 (16/09/2024 - 01/02/2025)";"17";"15";"REGULAR";"false";"2025/02/04 17:07:59.063000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57743886";"01";"1913849";"";"";"41526";"60";"GRADUAÇÃO";"Campus Central";"Sala 3B4";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"24M34 (16/09/2024 - 01/02/2025)";"23";"25";"REGULAR";"false";"2025/01/31 15:29:54.543000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57743887";"01";"1351981";"";"";"51415";"60";"GRADUAÇÃO";"Campus Caicó";"SALA A2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"6N1234 (16/09/2024 - 01/02/2025)";"49";"50";"REGULAR";"false";"2025/01/29 19:35:20.942000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57743888";"01";"7350310";"";"";"24154";"90";"GRADUAÇÃO";"Campus Central";"Sala 3B2";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M456 (16/09/2024 - 01/02/2025)";"5";"20";"REGULAR";"false";"2025/02/02 13:50:29.477000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57743889";"02";"1412709";"";"";"24154";"30";"GRADUAÇÃO";"Campus Central";"Sala 3C3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M456 (16/09/2024 - 01/02/2025)";"17";"20";"REGULAR";"false";"2025/01/31 20:39:38.296000000";"false";"";"117";"CONSOLIDADA";"";"Presencial"
"57743889";"02";"3420591";"";"";"24154";"60";"GRADUAÇÃO";"Campus Central";"Sala 3C3";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"35M456 (16/09/2024 - 01/02/2025)";"17";"20";"REGULAR";"false";"2025/01/31 20:39:38.296000000";"false";"";"117";"CONSOLIDADA";"";"Presencial"
"57743890";"01";"1445481";"";"";"54239";"10";"GRADUAÇÃO";"Campus Central";"HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4M34 (16/09/2024 - 01/02/2025)";"17";"18";"REGULAR";"false";"2025/01/30 14:17:56.030000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57743890";"01";"3053736";"";"";"54239";"10";"GRADUAÇÃO";"Campus Central";"HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4M34 (16/09/2024 - 01/02/2025)";"17";"18";"REGULAR";"false";"2025/01/30 14:17:56.030000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57743890";"01";"3392432";"";"";"54239";"10";"GRADUAÇÃO";"Campus Central";"HUOL";"2024";"2";"2024/09/16 00:00:00.000";"2025/02/01 00:00:00.000";"4M34 (16/09/2024 - 01/02/2025)";"17";"18";"REGULAR";"false";"2025/01/30 14:17:56.030000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
